"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","19","1.659","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.091","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.220","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.096","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.233","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.387","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.026","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.041","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","19","0.937","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","text/html; charset=UTF-8","200","OK","Indexable","","32","1.554","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aspall-escape/","text/html; charset=UTF-8","200","OK","Indexable","","29","0.857","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hope-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","39","1.090","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.096","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-4-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","36","0.879","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/amber-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.884","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.438","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockleshed-house/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.019","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/salt-marsh/","text/html; charset=UTF-8","200","OK","Indexable","","36","1.228","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/louisa-barn/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.919","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/olives-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.408","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","36","0.978","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/basils-barn/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.053","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-6-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","36","1.581","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bell-view-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","22","1.643","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/greystones/","text/html; charset=UTF-8","200","OK","Indexable","","43","1.714","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","16","1.192","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-5-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.404","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2025/02/sauna-shc.png","image/png","200","OK","Indexable","","0","0.020","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-smithy/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.221","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-lamp-house/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.535","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beacon-hill-barn/","text/html; charset=UTF-8","200","OK","Indexable","","43","1.015","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seaborne-penthouse/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.373","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oystercatchers/","text/html; charset=UTF-8","200","OK","Indexable","","19","1.293","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-saltings/","text/html; charset=UTF-8","200","OK","Indexable","","43","1.486","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sail-away/","text/html; charset=UTF-8","200","OK","Indexable","","39","1.465","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/peewits-penthouse/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.681","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heronsway/","text/html; charset=UTF-8","200","OK","Indexable","","32","1.186","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.197","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/blackbird-barn/","text/html; charset=UTF-8","200","OK","Indexable","","36","1.277","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/driftwood/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.464","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-6-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","43","1.709","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestone-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.634","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allerdale-house/","text/html; charset=UTF-8","200","OK","Indexable","","19","1.501","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-4-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","29","1.551","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/spring-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","19","1.893","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/stearmans-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.110","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tides/","text/html; charset=UTF-8","200","OK","Indexable","","39","2.399","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.208","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.932","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-godwit/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.310","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.049","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-pilchard/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.483","",""
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&bedrooms=&bathrooms=&village=&new=yes","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","7","1.281","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-monteagle/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.901","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.783","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-bittern/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.719","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boathouse-bliss/","text/html; charset=UTF-8","200","OK","Indexable","","40","1.210","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chapel-cottages-avocet/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.089","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harts-house/","text/html; charset=UTF-8","200","OK","Indexable","","40","1.403","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood/","text/html; charset=UTF-8","200","OK","Indexable","","40","1.386","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chase-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.625","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-fleet/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.284","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-knights-cottages/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.786","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/gillies/","text/html; charset=UTF-8","200","OK","Indexable","","40","1.436","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/neptune/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.111","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/island-house/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.538","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-wood-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.864","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-view/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.852","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/longview-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.292","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/5-pauls-maltings/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.888","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunnydene/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.510","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/staithe-barn/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.628","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cottage-overy-staithe/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.191","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ongar-lodge/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.344","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-breeze/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.028","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pear-tree-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","36","2.102","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestones/","text/html; charset=UTF-8","200","OK","Indexable","","33","2.571","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/falgate/","text/html; charset=UTF-8","200","OK","Indexable","","30","2.191","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-pauls-maltings/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.528","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/foam-crest/","text/html; charset=UTF-8","200","OK","Indexable","","40","1.210","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachcomber/","text/html; charset=UTF-8","200","OK","Indexable","","33","2.114","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/green-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.531","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-pauls-maltings/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.361","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-the-granary/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.726","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mow-creek-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","33","2.149","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockle-beach/","text/html; charset=UTF-8","200","OK","Indexable","","36","1.390","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-knights-cottages/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.208","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-dormy-house/","text/html; charset=UTF-8","200","OK","Indexable","","26","1.105","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/quayside/","text/html; charset=UTF-8","200","OK","Indexable","","36","1.402","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-lodge/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.358","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harrier-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.451","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-view/","text/html; charset=UTF-8","200","OK","Indexable","","33","2.297","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-lodge/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.597","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandbanks/","text/html; charset=UTF-8","200","OK","Indexable","","33","1.022","",""
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&action=quicksearch&bedrooms=&bathrooms=&village=&has_sea_view=yes","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","7","0.846","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.232","",""
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=3401","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","2","0.834","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.757","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lime-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.641","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lilac-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.644","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/dolphin-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.950","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beamish/","text/html; charset=UTF-8","200","OK","Indexable","","23","2.270","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/josh-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.286","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-barn/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.917","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/brent-burn/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.536","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-140/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.552","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lapwing/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.924","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beck-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.463","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.335","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pinkleton/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.922","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/linksway-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.666","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seal-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.801","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lantern-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.175","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/skylark/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.297","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chadwicks/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.506","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seawards/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.733","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lavender-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.421","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/rose-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.452","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-brancaster-staithe/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.493","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.927","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-railway-cottages/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.494","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lavender-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.412","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eastwood-house-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.226","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.012","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.686","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/crows-nest-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.617","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cottage-erpingham-court/","text/html; charset=UTF-8","200","OK","Indexable","","23","2.034","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/curlew-cottage-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.808","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-hunny-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.333","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-odd-fellows-court/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.896","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/saltmarshes/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.722","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/curlew-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.219","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/holly-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.089","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/furnace-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.277","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harpers/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.208","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fleece-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.841","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-tree-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.807","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fortune-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.189","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/claremont-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.307","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-new-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.325","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/turnstone/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.807","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-docking/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.899","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/edinburgh-house-with-annex/","text/html; charset=UTF-8","200","OK","Indexable","","30","0.942","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/holly-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.299","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wren-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.210","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/langham-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.792","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/honeysuckle-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.376","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-stables-manor-court/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.070","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/honeystone-mews/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.048","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-manse/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.533","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-lavender-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.759","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ivy-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.447","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eastwood-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.456","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-tern/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.406","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/edinburgh-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.370","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tucwel/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.547","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/norton-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.230","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-hideaway-6a/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.252","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cornloft-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.895","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hilltop-nc/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.297","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.306","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-links-court/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.152","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandton-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.268","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-house/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.464","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/nelson-lodge/","text/html; charset=UTF-8","200","OK","Indexable","","30","1.093","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/kitts-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.732","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/butts-corner-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.755","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-hunts-cottages/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.268","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-pond-end-row/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.051","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/butts-corner/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.049","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hare-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.293","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pangurs-piece/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.341","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/linksway/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.754","",""
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&villageorproperty=&bedrooms=&bathrooms=&dogs_by_arrangement=yes&dogs_accepted=yes","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","7","1.327","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pickles-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.173","",""
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=3282","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","2","0.406","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/holly-house-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.390","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/la-mouette/","text/html; charset=UTF-8","200","OK","Indexable","","23","1.539","",""
