"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-railway-cottages/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-railway-cottages/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/luxery.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/home-office.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/western-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/western-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hill-top-docking/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hill-top-docking/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/awesome-dog.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-loft/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-loft/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/wood-burner.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-hare-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-hare-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/heart-dark.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bridge-farm-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bridge-farm-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-3-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-3-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-west/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-west/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-garden-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-garden-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/harpley/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/harpley/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/avocet-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/avocet-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/egmere/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/egmere/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/north-creake/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/north-creake/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/sedgeford/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/sedgeford/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wighton/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wighton/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-market/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-market/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/walsingham/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/walsingham/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-town/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-town/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-staithe/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-staithe/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/heacham/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/heacham/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/ringstead/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/ringstead/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/great-snoring/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/great-snoring/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/hunstanton/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/hunstanton/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster-staithe/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster-staithe/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/old-hunstanton/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/old-hunstanton/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/thornham/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/thornham/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-deepdale/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-deepdale/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/blakeney/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/blakeney/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wells-next-the-sea/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wells-next-the-sea/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/warham/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/warham/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/titchwell/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/titchwell/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-norton/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-norton/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/houghton-estate/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/houghton-estate/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stanhoe/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stanhoe/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/holme-next-the-sea/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/holme-next-the-sea/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/docking/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/docking/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/fring/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/fring/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stiffkey/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stiffkey/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/binham/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/binham/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/south-creake/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/south-creake/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/high-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/high-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sanderling/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sanderling/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-gables/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-gables/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-3-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-3-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heron-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heron-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/swimming.svg","image/svg+xml","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/marshview-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/marshview-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aspall-escape/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aspall-escape/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hope-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hope-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-4-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-4-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/amber-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/amber-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockleshed-house/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockleshed-house/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/salt-marsh/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/salt-marsh/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/louisa-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/louisa-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/olives-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/olives-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/basils-barn/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/basils-barn/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-6-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-6-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bell-view-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bell-view-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/greystones/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/greystones/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-2-bedrooms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-2-bedrooms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
