"Address","Status Code","Status"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/harpley/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/avocet-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/egmere/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/north-creake/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/sedgeford/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wighton/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-market/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/walsingham/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-town/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-staithe/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/heacham/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/ringstead/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/great-snoring/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/hunstanton/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster-staithe/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/old-hunstanton/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/thornham/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-deepdale/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/blakeney/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wells-next-the-sea/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/warham/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/titchwell/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-norton/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/houghton-estate/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stanhoe/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/holme-next-the-sea/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/docking/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/fring/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stiffkey/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/binham/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/south-creake/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/high-barn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sanderling/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-gables/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-3-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heron-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/marshview-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house-with-lodge/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-meadows/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hillcrest-barn/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cartshed-6-marshland-barns/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill-and-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/burnham-loft/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/violets-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/easterly/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fayette/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/school-pastures-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lark-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washmeres-2-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-manor-farm-barns-3-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tarnside/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aspall-escape/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hope-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-mill/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-cottage-4-bedrooms/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/amber-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mallards-2-bedrooms/","200","OK"
