"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-forge/","text/html; charset=UTF-8","200","OK","Indexable","","1f31c896f428dcc52bee945b44d1ffd4","81","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-forge/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-forge/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-5-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","ae2f02bdd204c637efabaa258a6d695b","91","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-5-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/slumber-barn-5-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","7da461526be0f0937f1798fc0f0c1bec","85","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-post-office/","text/html; charset=UTF-8","200","OK","Indexable","","8ced0cc09676ca666476e55343d7771b","87","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-post-office/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-old-post-office/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn/","text/html; charset=UTF-8","200","OK","Indexable","","57cb17b8a2b69c2f30868309504935cb","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/bed.svg","image/svg+xml","200","OK","Indexable","","","76","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/bed.svg"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-tree-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","885f26414254b356dd02006e21b796f4","84","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-tree-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-tree-cottage/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/electric.svg","image/svg+xml","200","OK","Indexable","","","81","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/electric.svg"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-king-william-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","ff73c3c1393795c356e3bc9929042a3a","90","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-king-william-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-king-william-cottage/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/eco.svg","image/svg+xml","200","OK","Indexable","","","76","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/eco.svg"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-boathouse/","text/html; charset=UTF-8","200","OK","Indexable","","70e8ff5639e8c34b400ec3e4c72d370c","87","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-boathouse/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-boathouse/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-crarves/","text/html; charset=UTF-8","200","OK","Indexable","","15ae41a358d5608b949144a7204ef549","77","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-crarves/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-crarves/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/dog-not-alowed.svg","image/svg+xml","200","OK","Indexable","","","87","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/dog-not-alowed.svg"
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&village=&bedrooms=&bathrooms=&property=&special_offer=yes","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","77fb1f41da54e3d2a12baa90e40d5f7d","147","","https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&village=&bedrooms=&bathrooms=&property=&special_offer=yes"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-paddock/","text/html; charset=UTF-8","200","OK","Indexable","","540b7e13e6ffc1e270704cddaf2cc387","79","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-paddock/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-paddock/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beehive-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","8f466fc36354edaf82a2331bc7f96a93","83","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beehive-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beehive-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","af0e5f4c879d3a06e41f588aa2baf87b","81","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mandalay/","text/html; charset=UTF-8","200","OK","Indexable","","45750ebbfe62dfa94e744ddc3c6667d6","76","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mandalay/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mandalay/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house/","text/html; charset=UTF-8","200","OK","Indexable","","68e740556d653001edd8a34be2a21d18","78","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/michaelmas/","text/html; charset=UTF-8","200","OK","Indexable","","af6e3bbda884649fee2d86cee32cc277","78","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/michaelmas/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/michaelmas/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-east/","text/html; charset=UTF-8","200","OK","Indexable","","11f8293157293c52474f16e7691df426","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-east/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-east/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view/","text/html; charset=UTF-8","200","OK","Indexable","","e510628bc0f3347d79f54658edfec737","77","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","83e5036422edbd118902c24cb332db92","96","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-railway-cottages/","text/html; charset=UTF-8","200","OK","Indexable","","2f7470d5a00094bcd7e95926059bf9f1","86","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-railway-cottages/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-railway-cottages/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","fa1eaabdde743b96eef6b15686962804","83","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-cottage/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/luxery.svg","image/svg+xml","200","OK","Indexable","","","79","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/luxery.svg"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/home-office.svg","image/svg+xml","200","OK","Indexable","","","84","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/home-office.svg"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/western-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","c47a7f41ebc55c7b8f870b2ccef581c6","83","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/western-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/western-cottage/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hill-top-docking/","text/html; charset=UTF-8","200","OK","Indexable","","3832e2bc40656983f66d39389f145f7","84","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hill-top-docking/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hill-top-docking/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/awesome-dog.svg","image/svg+xml","200","OK","Indexable","","","84","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/awesome-dog.svg"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","793372f6da7c57d04a50ae76e476892a","92","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eider-cottage-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-loft/","text/html; charset=UTF-8","200","OK","Indexable","","d868497eee7cbbbc85286c91ddce25e7","76","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-loft/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-loft/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/wood-burner.svg","image/svg+xml","200","OK","Indexable","","","84","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/wood-burner.svg"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-hare-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","5a1caace41c22b8055ed6f421846b3a6","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-hare-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-hare-cottage/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/heart-dark.svg","image/svg+xml","200","OK","Indexable","","","83","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/heart-dark.svg"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bridge-farm-barn/","text/html; charset=UTF-8","200","OK","Indexable","","ed5a4514a7660fcac3056da373d36f4a","84","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bridge-farm-barn/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bridge-farm-barn/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view/","text/html; charset=UTF-8","200","OK","Indexable","","dfa1d323fbc85da5b3c80979c431893d","80","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","7c8fab49c72283fa219f58a7de129c13","93","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-3-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-3-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-west/","text/html; charset=UTF-8","200","OK","Indexable","","24480e304cf660b680c82762f9a20fd5","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-west/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-west/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-garden-house/","text/html; charset=UTF-8","200","OK","Indexable","","7e140d82df285710abbaae901ab3ef94","90","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-garden-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/flagstaff-garden-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","a60bd951e2a311e92f56b59405ff14a5","89","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house-2-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eton-house-2-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/harpley/","text/html; charset=UTF-8","200","OK","Indexable","","f3d817b90779f28a1acd25eaddcaa9b3","83","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/harpley/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/harpley/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/avocet-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","422710faddf8f9e0e76b79541f625472","82","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/avocet-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/avocet-cottage/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/egmere/","text/html; charset=UTF-8","200","OK","Indexable","","ec064b83f4e661238a9c259bbd86040b","82","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/egmere/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/egmere/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/north-creake/","text/html; charset=UTF-8","200","OK","Indexable","","9fe8258b236868c9fedd1eefb8e14068","88","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/north-creake/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/north-creake/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/sedgeford/","text/html; charset=UTF-8","200","OK","Indexable","","b6ae1905d918bd6daee446089d064469","85","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/sedgeford/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/sedgeford/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wighton/","text/html; charset=UTF-8","200","OK","Indexable","","cbc38d587349a328a82ef1e8ff0bdd","83","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wighton/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wighton/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-market/","text/html; charset=UTF-8","200","OK","Indexable","","ac74f46134854af58c6f35fa58d1be5f","90","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-market/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-market/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/walsingham/","text/html; charset=UTF-8","200","OK","Indexable","","4148dd5052bd60c207001a0352c2aae","86","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/walsingham/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/walsingham/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-town/","text/html; charset=UTF-8","200","OK","Indexable","","73fd1a824884a6cc8aa29af581662964","94","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-town/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-town/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-staithe/","text/html; charset=UTF-8","200","OK","Indexable","","fe248d967cbac2bf4a2a34e063c5bb7e","97","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-staithe/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-overy-staithe/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/heacham/","text/html; charset=UTF-8","200","OK","Indexable","","ac426c744cb9f8a747f853dbdd0b4970","83","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/heacham/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/heacham/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/ringstead/","text/html; charset=UTF-8","200","OK","Indexable","","2ed3a1cb39f598f905ad6c49a8c7101f","85","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/ringstead/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/ringstead/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/great-snoring/","text/html; charset=UTF-8","200","OK","Indexable","","1bc753e6157dfc914746d421fefbf2d2","89","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/great-snoring/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/great-snoring/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/hunstanton/","text/html; charset=UTF-8","200","OK","Indexable","","ebf370b83d6a43b33d33f8637f8a40ac","86","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/hunstanton/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/hunstanton/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster/","text/html; charset=UTF-8","200","OK","Indexable","","39bdc847cf6a27179c79ab946d188443","86","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster-staithe/","text/html; charset=UTF-8","200","OK","Indexable","","6fc5c925469a13fbf728d8b8defba282","94","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster-staithe/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/brancaster-staithe/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/old-hunstanton/","text/html; charset=UTF-8","200","OK","Indexable","","eb702526e4359b414ee29a3531986a4c","90","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/old-hunstanton/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/old-hunstanton/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/thornham/","text/html; charset=UTF-8","200","OK","Indexable","","e69cc1aa55ea735df14b165dc2ae2dda","84","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/thornham/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/thornham/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-deepdale/","text/html; charset=UTF-8","200","OK","Indexable","","512e4a1eb452d1450796f4f43c224d28","92","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-deepdale/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-deepdale/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/blakeney/","text/html; charset=UTF-8","200","OK","Indexable","","447e0374ed4505a7fbbc065f73ee906a","84","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/blakeney/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/blakeney/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wells-next-the-sea/","text/html; charset=UTF-8","200","OK","Indexable","","8d7d245d5a38b71dbd8cc80bd62f3d1c","94","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wells-next-the-sea/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/wells-next-the-sea/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/warham/","text/html; charset=UTF-8","200","OK","Indexable","","747bbcdfbbc853c15c4f20ff9cf9a62","82","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/warham/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/warham/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/titchwell/","text/html; charset=UTF-8","200","OK","Indexable","","b874f1129c12c9f6835f44a25bd4ad4d","85","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/titchwell/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/titchwell/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-norton/","text/html; charset=UTF-8","200","OK","Indexable","","27ae350160039c805a8868b720d3fcc2","90","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-norton/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/burnham-norton/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/houghton-estate/","text/html; charset=UTF-8","200","OK","Indexable","","6baf8b2f282a2d4ef345b603f3e1f291","91","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/houghton-estate/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/houghton-estate/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stanhoe/","text/html; charset=UTF-8","200","OK","Indexable","","579c961aff33641bde15822c22fb74e6","83","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stanhoe/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stanhoe/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/holme-next-the-sea/","text/html; charset=UTF-8","200","OK","Indexable","","eeef3d02da7839f0469b22864ceceb94","94","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/holme-next-the-sea/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/holme-next-the-sea/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/docking/","text/html; charset=UTF-8","200","OK","Indexable","","9b0a76a61e6047146184c06584544be0","83","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/docking/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/docking/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/fring/","text/html; charset=UTF-8","200","OK","Indexable","","dce0b60ae91e272a1d5dbfdf0c2c20f6","81","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/fring/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/fring/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stiffkey/","text/html; charset=UTF-8","200","OK","Indexable","","efad2dfd7d79090a131fa62a31a1a8f2","84","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stiffkey/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/stiffkey/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/binham/","text/html; charset=UTF-8","200","OK","Indexable","","5731aaab7750e5ce5f7e8a7123d37db2","82","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/binham/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/binham/"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/south-creake/","text/html; charset=UTF-8","200","OK","Indexable","","efd1afec5a710932e348ab634a5908cf","88","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/south-creake/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-villages/south-creake/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/high-barn/","text/html; charset=UTF-8","200","OK","Indexable","","c9deb6c0e2c14f27cb9c101b456c55f","77","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/high-barn/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/high-barn/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sanderling/","text/html; charset=UTF-8","200","OK","Indexable","","d369af23fca67202ff0b1eee7e4c2b0e","78","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sanderling/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sanderling/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-gables/","text/html; charset=UTF-8","200","OK","Indexable","","70cdba6da4dc2117de523a21ca6e3148","78","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-gables/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-gables/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-3-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","e425ca0230bb8f5329c78062f0fed070","92","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-3-bedrooms/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-3-bedrooms/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heron-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","f72340059cc5f5ec0af3344ebec5d455","81","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heron-cottage/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/heron-cottage/"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/swimming.svg","image/svg+xml","200","OK","Indexable","","","81","","https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/swimming.svg"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house/","text/html; charset=UTF-8","200","OK","Indexable","","754c3fd6e2d679542c6215da9e6e0bce","90","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-beach-house/"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-house/","text/html; charset=UTF-8","200","OK","Indexable","","e055e6ff7b69de70b57b690bcb46e92a","86","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-house/","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-house/"
