"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=3401","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","30d9469f939441450edcae6a8ae041e","81","","https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=3401"
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=3282","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","4f577db4d2f8596f58da8b1f217a8df9","81","","https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=3282"
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=5140","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","8e34e62c497b92a9b4f3b53582ddb7c7","81","","https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=5140"
